pair_id,source,tier,repair_author,project_slug,project_url,module_path,test_class,test_method,fq_test,before_sha,before_sha_reachable,after_type,after_ref,source_category,idoft_status,flakebench_label,flakebench_category,label_confidence,label_candidates,mapping_note,build_env,java_version,reproflake_zip,reproflake_url,reproflake_fixed_sha,polluter,in_flakebench,flakebench_existing_label,notes
P0046,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestMolPayDetailsSerialization,com.adyen.CheckoutTest.TestMolPayDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0047,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestPaymentMethodDetails,com.adyen.CheckoutTest.TestPaymentMethodDetails,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0048,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestPayPalDetails,com.adyen.CheckoutTest.TestPayPalDetails,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0049,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestPayUUpiDetailsSerialization,com.adyen.CheckoutTest.TestPayUUpiDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0050,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestQiwiWalletDetailsSerialization,com.adyen.CheckoutTest.TestQiwiWalletDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0051,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestRecurringPaymentMethodDetails,com.adyen.CheckoutTest.TestRecurringPaymentMethodDetails,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0052,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestRecurringProcessingModels,com.adyen.CheckoutTest.TestRecurringProcessingModels,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0053,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestSamsungPayDetailsSerialization,com.adyen.CheckoutTest.TestSamsungPayDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0054,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestSepaDirectDebitDetailsSerialization,com.adyen.CheckoutTest.TestSepaDirectDebitDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0055,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestSepaPaymentMethodDetails,com.adyen.CheckoutTest.TestSepaPaymentMethodDetails,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0056,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestShopperNotificationReferencePaymentMethodDetails,com.adyen.CheckoutTest.TestShopperNotificationReferencePaymentMethodDetails,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0057,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestVippsDetailsSerialization,com.adyen.CheckoutTest.TestVippsDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0058,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestVisaCheckoutDetailsSerialization,com.adyen.CheckoutTest.TestVisaCheckoutDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0059,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestWeChatPayDetailsSerialization,com.adyen.CheckoutTest.TestWeChatPayDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0060,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestWeChatPayMiniProgramDetailsSerialization,com.adyen.CheckoutTest.TestWeChatPayMiniProgramDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0061,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.NotificationTest,testGsonAndJacksonSerializeNotificationRequest,com.adyen.NotificationTest.testGsonAndJacksonSerializeNotificationRequest,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0062,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.PaymentRequestBuilderTest,Test3DSecureRequest,com.adyen.PaymentRequestBuilderTest.Test3DSecureRequest,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0063,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.PaymentRequestBuilderTest,TestCCPaymentRequest,com.adyen.PaymentRequestBuilderTest.TestCCPaymentRequest,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0064,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.PaymentRequestBuilderTest,TestCSEPaymentRequest,com.adyen.PaymentRequestBuilderTest.TestCSEPaymentRequest,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0065,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.serializer.SaleToAcquirerDataSerializerTest,testSerialize,com.adyen.serializer.SaleToAcquirerDataSerializerTest.testSerialize,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0066,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.service.CheckoutTest,testPaymentsRequestWithXidAndCavv,com.adyen.service.CheckoutTest.testPaymentsRequestWithXidAndCavv,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,
P0067,idoft,A,developer,alibaba/druid,https://github.com/alibaba/druid,utils,com.alibaba.druid.bvt.utils.JdbcUtilsTest,test_curd,com.alibaba.druid.bvt.utils.JdbcUtilsTest.test_curd,ad05a9293b6be2d5562807698b215b673db0417a,yes,pr,https://github.com/alibaba/druid/pull/4717,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P0068,idoft,A,developer,alibaba/easyexcel,https://github.com/alibaba/easyexcel,.,com.alibaba.easyexcel.test.core.simple.SimpleDataTest,t03SynchronousRead07,com.alibaba.easyexcel.test.core.simple.SimpleDataTest.t03SynchronousRead07,756f16e42fbd7bc5c7fa18426cbc02fc81a42057,yes,pr,https://github.com/alibaba/easyexcel/pull/1684,OD,Accepted,test order dependency,4,high,,,none,,,,,,,,
P0069,idoft,A,developer,alibaba/easyexcel,https://github.com/alibaba/easyexcel,.,com.alibaba.easyexcel.test.core.simple.SimpleDataTest,t04SynchronousRead03,com.alibaba.easyexcel.test.core.simple.SimpleDataTest.t04SynchronousRead03,756f16e42fbd7bc5c7fa18426cbc02fc81a42057,yes,pr,https://github.com/alibaba/easyexcel/pull/1684,OD,Accepted,test order dependency,4,high,,,none,,,,,,,,
P0070,idoft,A,developer,alibaba/fastjson,https://github.com/alibaba/fastjson,.,com.alibaba.json.bvt.bug.Bug_for_smoothrat6,test_set,com.alibaba.json.bvt.bug.Bug_for_smoothrat6.test_set,e05e9c5e4be580691cc55a59f3256595393203a1,yes,pr,https://github.com/alibaba/fastjson/pull/3117,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,fastjson=.=54a5f6d,https://zenodo.org/records/18634501/files/fastjson=.=54a5f6d.zip,f8d8d552a3ff0ed6d0f6161e08e001a58916f8b1,,,,RepoArchived
P0071,idoft,A,developer,alibaba/fastjson,https://github.com/alibaba/fastjson,.,com.alibaba.json.bvt.date.DateTest,test_date,com.alibaba.json.bvt.date.DateTest.test_date,e05e9c5e4be580691cc55a59f3256595393203a1,yes,pr,https://github.com/alibaba/fastjson/pull/2148,OD,Accepted,test order dependency,4,high,,,none,,,,,,,,RepoArchived
P0072,idoft,A,developer,alibaba/fastjson,https://github.com/alibaba/fastjson,.,com.alibaba.json.bvt.date.DateTest_tz,test_codec,com.alibaba.json.bvt.date.DateTest_tz.test_codec,e05e9c5e4be580691cc55a59f3256595393203a1,yes,pr,https://github.com/alibaba/fastjson/pull/2148,OD,Accepted,test order dependency,4,high,,,none,,,,,,,,RepoArchived
P0073,idoft,A,developer,alibaba/fastjson,https://github.com/alibaba/fastjson,.,com.alibaba.json.bvt.guava.ArrayListMultimapTest,test_for_multimap,com.alibaba.json.bvt.guava.ArrayListMultimapTest.test_for_multimap,e05e9c5e4be580691cc55a59f3256595393203a1,yes,pr,https://github.com/alibaba/fastjson/pull/3502,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,fastjson=.=979148d,https://zenodo.org/records/18634501/files/fastjson=.=979148d.zip,1e25425fb0edd1334cb9e991971075c383ef1ac8,,,,RepoArchived
P0074,idoft,A,developer,alibaba/fastjson,https://github.com/alibaba/fastjson,.,com.alibaba.json.bvt.guava.HashMultimapTest,test_for_multimap,com.alibaba.json.bvt.guava.HashMultimapTest.test_for_multimap,e05e9c5e4be580691cc55a59f3256595393203a1,yes,pr,https://github.com/alibaba/fastjson/pull/3570,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,fastjson=.=23070b2,https://zenodo.org/records/18634501/files/fastjson=.=23070b2.zip,433398d5fdff70e4f719b28d21a71ec13b625c71,,,,RepoArchived
P0075,idoft,A,developer,alibaba/fastjson,https://github.com/alibaba/fastjson,.,com.alibaba.json.bvt.issue_1100.Issue1177_2,test_for_issue,com.alibaba.json.bvt.issue_1100.Issue1177_2.test_for_issue,e05e9c5e4be580691cc55a59f3256595393203a1,yes,pr,https://github.com/alibaba/fastjson/pull/3042,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,fastjson=.=f164d85,https://zenodo.org/records/18634501/files/fastjson=.=f164d85.zip,65ae52b6b646560dbdeb33991ebb49d0e4f91eea,,,,RepoArchived
P0076,idoft,A,developer,alibaba/fastjson,https://github.com/alibaba/fastjson,.,com.alibaba.json.bvt.issue_1200.Issue1298,test_for_issue,com.alibaba.json.bvt.issue_1200.Issue1298.test_for_issue,e05e9c5e4be580691cc55a59f3256595393203a1,yes,pr,https://github.com/alibaba/fastjson/pull/2148,OD,Accepted,test order dependency,4,high,,,none,,,,,,,,RepoArchived
P0077,idoft,A,developer,alibaba/fastjson,https://github.com/alibaba/fastjson,.,com.alibaba.json.bvt.issue_1200.Issue1298,test_for_issue_1,com.alibaba.json.bvt.issue_1200.Issue1298.test_for_issue_1,e05e9c5e4be580691cc55a59f3256595393203a1,yes,pr,https://github.com/alibaba/fastjson/pull/2148,OD,Accepted,test order dependency,4,high,,,none,,,,,,,,RepoArchived
