pair_id,source,tier,repair_author,project_slug,project_url,module_path,test_class,test_method,fq_test,before_sha,before_sha_reachable,after_type,after_ref,source_category,idoft_status,flakebench_label,flakebench_category,label_confidence,label_candidates,mapping_note,build_env,java_version,reproflake_zip,reproflake_url,reproflake_fixed_sha,polluter,in_flakebench,flakebench_existing_label,notes,merge_commit_sha,merge_parent_sha,merge_kind,minimal_pair,pr_merged,pr_merged_at,pr_commits,pr_changed_files,pr_touch,pr_files_java_main,pr_files_java_test
P0036,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestEntercashDetailsSerialization,com.adyen.CheckoutTest.TestEntercashDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0037,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestGenericIssuerPaymentMethodDetails,com.adyen.CheckoutTest.TestGenericIssuerPaymentMethodDetails,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0038,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestGiropayDetailsSerialization,com.adyen.CheckoutTest.TestGiropayDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0039,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestGooglePayDetailsSerialization,com.adyen.CheckoutTest.TestGooglePayDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0040,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestIdealDetailsSerialization,com.adyen.CheckoutTest.TestIdealDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0041,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestKlarnaDetailsSerialization,com.adyen.CheckoutTest.TestKlarnaDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0042,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestLianLianPayDetailsSerialization,com.adyen.CheckoutTest.TestLianLianPayDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0043,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestMasterPassDetailsSerialization,com.adyen.CheckoutTest.TestMasterPassDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0044,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestMbwayDetailsSerialization,com.adyen.CheckoutTest.TestMbwayDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0045,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestMobilePayDetailsSerialization,com.adyen.CheckoutTest.TestMobilePayDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0046,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestMolPayDetailsSerialization,com.adyen.CheckoutTest.TestMolPayDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0047,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestPaymentMethodDetails,com.adyen.CheckoutTest.TestPaymentMethodDetails,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0048,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestPayPalDetails,com.adyen.CheckoutTest.TestPayPalDetails,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0049,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestPayUUpiDetailsSerialization,com.adyen.CheckoutTest.TestPayUUpiDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0050,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestQiwiWalletDetailsSerialization,com.adyen.CheckoutTest.TestQiwiWalletDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0051,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestRecurringPaymentMethodDetails,com.adyen.CheckoutTest.TestRecurringPaymentMethodDetails,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0052,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestRecurringProcessingModels,com.adyen.CheckoutTest.TestRecurringProcessingModels,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0053,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestSamsungPayDetailsSerialization,com.adyen.CheckoutTest.TestSamsungPayDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0054,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestSepaDirectDebitDetailsSerialization,com.adyen.CheckoutTest.TestSepaDirectDebitDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0055,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestSepaPaymentMethodDetails,com.adyen.CheckoutTest.TestSepaPaymentMethodDetails,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0056,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestShopperNotificationReferencePaymentMethodDetails,com.adyen.CheckoutTest.TestShopperNotificationReferencePaymentMethodDetails,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0057,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestVippsDetailsSerialization,com.adyen.CheckoutTest.TestVippsDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0058,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestVisaCheckoutDetailsSerialization,com.adyen.CheckoutTest.TestVisaCheckoutDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0059,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestWeChatPayDetailsSerialization,com.adyen.CheckoutTest.TestWeChatPayDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0060,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.CheckoutTest,TestWeChatPayMiniProgramDetailsSerialization,com.adyen.CheckoutTest.TestWeChatPayMiniProgramDetailsSerialization,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
P0061,idoft,A,developer,adyen/adyen-java-api-library,https://github.com/Adyen/adyen-java-api-library,.,com.adyen.NotificationTest,testGsonAndJacksonSerializeNotificationRequest,com.adyen.NotificationTest.testGsonAndJacksonSerializeNotificationRequest,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,yes,pr,https://github.com/Adyen/adyen-java-api-library/pull/681,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,adyen-java-api-library=.=b8a8de5,https://zenodo.org/records/18474558/files/adyen-java-api-library=.=b8a8de5.zip,11044025e694dc25f762484f6dcdbcfcbde0fa2f,,,,,11044025e694dc25f762484f6dcdbcfcbde0fa2f,b8a8de526a271b4929547103a198ad5d1b1c528d,squash_or_rebase,no,true,2022-03-17T13:20:05Z,25,5,test_only,0,5
